255,381.8399963,381.8736877,0.001135111,,,8.82344E-05,,
783,148.9700012,148.9568481,0.000173003,,,8.82935E-05,,
231,286.9899902,286.9409485,0.002405093,,,0.000170883,,
39,487.8200073,487.9279785,0.011657778,,,0.000221334,,
937,248.6399994,248.5740509,0.004349203,,,0.000265237,,
674,190.0599976,189.9975128,0.003904343,,,0.000328763,,
898,268.8599854,268.7587585,0.010246866,,,0.000376504,,
486,535.3900146,535.1525879,0.056371465,,,0.000443465,,
694,165.4100037,165.3350983,0.005610818,,,0.000452847,,
116,129.9900055,129.926712,0.004006062,,,0.00048691,,
726,497.8900146,497.6062012,0.080550089,,,0.000570032,,
1101,376.0299988,375.8129883,0.047093556,,,0.00057711,,
742,416.5100098,416.7775269,0.071565393,,,0.000642282,,
102,137.3000031,137.2043304,0.009153248,,,0.000696814,,
1124,621,620.5423584,0.209435835,,,0.000736943,,
164,631.4899902,631.9613647,0.22219393,,,0.000746448,,
462,378.2999878,378.6275024,0.107265845,,,0.000865754,,
514,402.8699951,402.4559326,0.171447754,,,0.001027782,,
446,544.6099854,545.1906738,0.337199107,,,0.001066246,,
286,344.4899902,344.1150208,0.140602113,,,0.001088477,,
460,210.1399994,209.9049377,0.055253977,,,0.001118595,,
98,263.8399963,264.1719971,0.110224486,,,0.001258341,,
401,327.1700134,326.7226868,0.200101141,,,0.001367261,,
800,211.4499969,211.1504669,0.089718238,,,0.001416553,,
975,239.1000061,239.4421844,0.11708602,,,0.00143111,,
607,441.1799927,441.895752,0.512311343,,,0.001622375,,
569,492.0400085,492.8441772,0.6466873,,,0.001634356,,
1080,420.269989,419.5629883,0.499850036,,,0.001682254,,
562,284.25,284.7467041,0.246714965,,,0.00174742,,
833,357.6400146,358.2728577,0.400490285,,,0.001769497,,
1098,125.6999969,125.4769821,0.049735615,,,0.001774183,,
1058,416.8099976,416.0308838,0.607018266,,,0.00186923,,
356,377.1600037,377.9140625,0.568604731,,,0.001999308,,
415,252.3300018,251.8141022,0.266152457,,,0.002044543,,
871,271.8699951,272.4299011,0.313494735,,,0.002059462,,
584,324.8800049,324.1882324,0.478549138,,,0.002129317,,
451,441.1099854,442.0670166,0.915908813,,,0.002169598,,
1072,217.9600067,218.4506836,0.2407638,,,0.002251224,,
888,409.1700134,410.1055298,0.875190855,,,0.002286376,,
1002,458.3099976,457.1864624,1.262331247,,,0.002451474,,
998,178.0899963,177.6374969,0.204755698,,,0.002540847,,
491,409.0899963,410.1901245,1.210281999,,,0.002689208,,
838,210.5899963,211.1608582,0.325883213,,,0.002710774,,
1083,202.5500031,201.9853363,0.318848536,,,0.002787789,,
430,256.8900146,256.1626282,0.529091083,,,0.002831509,,
443,257.0100098,256.2803345,0.532426033,,,0.002839093,,
366,289.6199951,288.7797546,0.706004062,,,0.002901183,,
1076,128.2899933,128.6647186,0.140419082,,,0.002920924,,
423,256.0599976,256.8378296,0.605022669,,,0.003037694,,
176,192.5200043,193.1446533,0.390186433,,,0.003244593,,
44,128.3800049,127.9318924,0.200804802,,,0.003490516,,
1033,211.8800049,211.1383514,0.550049829,,,0.003500347,,
1067,427.7999878,426.2950439,2.264855985,,,0.003517868,,
854,639.6300049,641.9690552,5.471156273,,,0.00365688,,
757,300.4500122,299.2970276,1.329373532,,,0.003837526,,
787,132.5200043,132.0059814,0.264219467,,,0.003878832,,
930,284.6099854,285.7432556,1.284301491,,,0.003981836,,
1005,273.1199951,274.2342224,1.241502465,,,0.004079625,,
903,286.769989,287.9429321,1.375795552,,,0.004090188,,
325,267.3099976,266.1837769,1.268373072,,,0.004213163,,
592,557.789978,555.430542,5.566938404,,,0.004229972,,
1008,439.7799988,441.6948853,3.666790211,,,0.004354192,,
900,249.5899963,248.4769135,1.238953511,,,0.004459645,,
964,195.6799927,196.5582123,0.771269674,,,0.00448804,,
520,487.4299927,485.2131348,4.914458994,,,0.004548054,,
682,171.8800049,171.0838776,0.633818709,,,0.004631879,,
843,93.34899902,93.78708649,0.191920626,,,0.004693007,,
127,370.480011,372.2361755,3.084113929,,,0.004740241,,
641,553.1400146,555.7672119,6.902165473,,,0.004749606,,
913,144.75,145.4535065,0.494921353,,,0.004860148,,
966,289.0400085,287.6262207,1.998796062,,,0.004891322,,
516,266.019989,267.3316345,1.720413938,,,0.004930628,,
722,345.4400024,343.7190247,2.96176453,,,0.004981988,,
125,347.9599915,349.6950989,3.010597765,,,0.004986514,,
492,298.1700134,296.6719971,2.244053007,,,0.005024034,,
1052,162.1699982,163.0140228,0.712377624,,,0.005204567,,
545,362.9500122,364.8774414,3.714983318,,,0.005310454,,
579,197.9199982,196.863327,1.116553904,,,0.00533888,,
531,423.2000122,420.8803101,5.381018057,,,0.005481338,,
42,266.2900085,264.8202209,2.160275582,,,0.0055195,,
740,714.5900269,710.6078491,15.85773951,,,0.005572675,,
428,222.9400024,224.1833649,1.545950124,,,0.005577117,,
5,190.7899933,191.854187,1.132508286,,,0.005577828,,
793,379.4500122,381.5753784,4.517181531,,,0.005601176,,
567,166.5200043,165.5659332,0.910251559,,,0.005729468,,
323,235.6699982,237.0435486,1.886640743,,,0.005828279,,
513,530.0999756,533.2581787,9.974246979,,,0.00595775,,
941,403.9400024,406.3816528,5.96165663,,,0.006044587,,
299,301.5899963,303.4338989,3.399976754,,,0.006113938,,
1099,197.9199982,199.1319885,1.468920624,,,0.006123638,,
368,318.4299927,316.4793396,3.805047424,,,0.006125846,,
658,274.4100037,272.7230835,2.845699647,,,0.006147444,,
1108,327.7399902,325.7098694,4.121390664,,,0.006194303,,
197,197.3899994,198.6170502,1.50565362,,,0.006216378,,
365,355.6499939,353.4359436,4.9020187,,,0.006225363,,
184,257.4200134,259.0491028,2.653932128,,,0.006328526,,
195,420.25,422.9862366,7.486990579,,,0.006510973,,
810,250.5099945,252.1725311,2.764028016,,,0.006636608,,
137,194.5800018,195.8756561,1.678720057,,,0.006658723,,
532,364.5,362.0674438,5.917329434,,,0.006673679,,
378,178.7899933,179.985199,1.428516638,,,0.00668497,,
671,424.8599854,421.990448,8.234244623,,,0.006754078,,
921,494.0700073,497.4119873,11.16883019,,,0.006764183,,
828,144.8600006,145.8705292,1.02116798,,,0.006975898,,
659,235.3999939,233.7482758,2.728172813,,,0.007016645,,
1085,245.4799957,243.7527618,2.983336899,,,0.007036149,,
1048,260.6400146,262.4945374,3.439254464,,,0.007115265,,
1060,220.6600037,222.2565002,2.548801336,,,0.007235097,,
778,163.6000061,162.3814697,1.484830902,,,0.007448266,,
36,243.8200073,245.7017365,3.540904504,,,0.007717698,,
936,524.0499878,528.112915,16.50737781,,,0.007752938,,
193,431.9100037,435.2844238,11.38671146,,,0.007812785,,
681,108.1399994,107.2899933,0.722510376,,,0.007860238,,
436,482.3399963,486.242218,15.22733404,,,0.008090189,,
68,328,325.34552,7.046263967,,,0.008092927,,
275,495.4599915,499.4754944,16.12426378,,,0.008104596,,
822,225.1300049,226.9560394,3.334402163,,,0.008111023,,
140,491.480011,487.4906616,15.91490836,,,0.008117012,,
947,252.2200012,254.2911835,4.289795917,,,0.008211808,,
235,262.3800049,264.5379028,4.656523559,,,0.008224323,,
882,696.9799805,702.7366943,33.13975455,,,0.008259511,,
715,378.6600037,375.5214844,9.850303316,,,0.008288489,,
832,322.2600098,319.5700684,7.235784769,,,0.008347115,,
216,355.9299927,352.9423218,8.926177397,,,0.008393985,,
1102,343.8999939,341.0006409,8.406247977,,,0.008430803,,
976,219.6499939,221.5538025,3.624487162,,,0.008667465,,
996,370.2900085,367.0661316,10.39338261,,,0.008706357,,
369,611.3800049,606.0238037,28.68889099,,,0.008760838,,
312,360.3399963,357.157135,10.13060623,,,0.008832939,,
773,126.7699966,127.8920212,1.25893906,,,0.008850868,,
375,172.3600006,170.8208618,2.368948227,,,0.008929791,,
801,168.7700043,167.2312317,2.367821062,,,0.009117572,,
175,130.1000061,128.9137421,1.407222368,,,0.009118094,,
421,169.6799927,171.2527771,2.473650844,,,0.009269121,,
1100,308.7099915,311.5789185,8.230742143,,,0.009293276,,
359,502.9599915,507.6809998,22.28791938,,,0.009386449,,
990,357.75,354.3763733,11.38135717,,,0.009430124,,
27,90.27100372,91.1229248,0.725769529,,,0.009437372,,
642,164.2599945,162.7069702,2.411884452,,,0.009454672,,
837,174.7200012,173.0648041,2.739677584,,,0.009473427,,
136,212.1600037,210.148056,4.047933273,,,0.009483162,,
453,242.8899994,240.5235748,5.599965201,,,0.009742783,,
557,557.4400024,562.8978271,29.78785053,,,0.009790874,,
103,286.6600037,289.4837952,7.973798458,,,0.009850664,,
938,348.0899963,351.5351563,11.86912682,,,0.009897325,,
511,261.1499939,263.7397461,6.706816443,,,0.009916723,,
1107,181.4700012,179.6670532,3.250621484,,,0.00993524,,
829,341.5,344.8962402,11.53444773,,,0.009945067,,
853,285.1400146,288.0150146,8.265625,,,0.010082766,,
262,357.1400146,360.806488,13.44302711,,,0.010266207,,
149,454.2200012,458.8874512,21.78508905,,,0.010275747,,
874,316.019989,319.2772217,10.60956464,,,0.010307046,,
711,215.9600067,218.199295,5.014412225,,,0.010368995,,
540,379.3699951,375.4298096,15.52506214,,,0.010386129,,
1022,441.4200134,446.0700684,21.62301087,,,0.010534309,,
600,403.2000122,407.4803772,18.32152445,,,0.010615984,,
224,447.6400146,442.8780212,22.67658122,,,0.010637998,,
6,410.2600098,405.8865662,19.12700895,,,0.010660175,,
768,250.4700012,247.7307281,7.503616959,,,0.010936532,,
576,146.3999939,144.7870636,2.601544146,,,0.011017284,,
138,369.8699951,365.7891846,16.65301472,,,0.011033094,,
361,309.1499939,305.7260742,11.72322596,,,0.01107527,,
506,449.6099854,454.5967712,24.8680335,,,0.011091359,,
959,320.7799988,324.467041,13.59428045,,,0.01149399,,
1132,355.3399963,351.2397461,16.81205206,,,0.011538949,,
866,448.730011,453.9465027,27.21178565,,,0.011625012,,
28,207.9900055,205.5613708,5.898266232,,,0.011676689,,
154,497.0599976,502.8855591,33.93716706,,,0.011720037,,
328,227.1999969,229.89711,7.274418735,,,0.011871096,,
1030,347.7900085,351.9371643,17.19890091,,,0.01192431,,
891,208.0800018,205.5919037,6.190632377,,,0.011957411,,
604,319.3500061,315.5153198,14.70481886,,,0.012007785,,
751,290.1499939,293.6448364,12.2139243,,,0.012044951,,
113,154.8500061,152.9833221,3.484509006,,,0.012054788,,
211,329.5599976,325.4658508,16.76203743,,,0.012423069,,
380,412.4100037,417.5434875,26.35265682,,,0.012447525,,
355,163.6199951,161.5820618,4.153172337,,,0.012455283,,
129,333.6700134,337.8264771,17.27618985,,,0.012456809,,
683,306.8299866,310.6643372,14.70224442,,,0.012496662,,
79,320.3699951,324.4078064,16.30391993,,,0.012603588,,
147,178.5700073,176.3066101,5.122966961,,,0.012675125,,
767,213.9900055,211.2733154,7.380404901,,,0.012695406,,
390,216.2799988,213.5333252,7.544215777,,,0.012699619,,
522,374.1300049,378.9202271,22.94622842,,,0.01280363,,
962,368.2099915,363.4890137,22.28763123,,,0.012821428,,
745,449.0799866,454.9271545,34.18937325,,,0.013020326,,
808,211.2200012,213.9709625,7.567788095,,,0.013024152,,
229,327.7399902,332.0174561,18.29671384,,,0.0130514,,
249,209.8800049,207.1230774,7.600649186,,,0.013135732,,
287,274.6199951,278.2367249,13.08073399,,,0.013169943,,
1010,131.1499939,132.8902588,3.028521896,,,0.013269272,,
412,421.8200073,416.205658,31.52091879,,,0.013309822,,
230,352.2999878,357.0097961,22.18229469,,,0.013368744,,
651,425.7999878,420.0970764,32.52319817,,,0.013393404,,
986,421.1900024,415.5041504,32.32891354,,,0.013499494,,
881,447.2799988,441.2357178,36.53333288,,,0.013513417,,
650,355.2000122,350.2921448,24.08716273,,,0.013817194,,
301,247.3899994,250.8733368,12.13363946,,,0.014080348,,
581,433.7200012,439.8963318,38.14705927,,,0.014240364,,
225,263.0100098,259.2601624,14.06135561,,,0.014257432,,
577,366.6600037,371.8894958,27.34758854,,,0.014262511,,
633,126.5299988,128.3365326,3.263564419,,,0.014277514,,
730,356.0400085,350.9515991,25.89191046,,,0.014291679,,
590,301.0400085,296.7355042,18.52875808,,,0.014298778,,
270,276.4700012,272.4926147,15.81960317,,,0.014386322,,
1063,275.0400085,279.0491943,16.07357071,,,0.014576737,,
169,321.3299866,316.6362305,22.03134636,,,0.014607277,,
321,424.1900024,430.3955688,38.50905442,,,0.014629214,,
750,308.6799927,313.2063904,20.48827618,,,0.014663722,,
215,416.9200134,410.7880859,37.60053475,,,0.014707683,,
1011,416.5599976,422.725708,38.01598534,,,0.014801494,,
982,272.8500061,276.8894043,16.31673776,,,0.014804464,,
466,332.2900085,327.3407288,24.49537039,,,0.014894459,,
477,506.0299988,513.7367554,59.39409717,,,0.015229841,,
324,369.4500122,375.0849915,31.75299113,,,0.015252346,,
200,363.6099854,369.1596375,30.79863843,,,0.01526265,,
724,362.480011,368.0571289,31.10424429,,,0.015386001,,
847,440.7799988,433.9730835,46.33409567,,,0.015442886,,
186,554.4799805,563.083252,74.01628023,,,0.015515928,,
24,87.48300171,88.8441391,1.852694995,,,0.015558878,,
542,291.1600037,295.697113,20.58536148,,,0.015582873,,
544,504.519989,512.4161377,62.349164,,,0.015650814,,
972,440.4200134,447.3765564,48.39349008,,,0.015795247,,
167,386.2399902,392.3584595,37.43566582,,,0.015841108,,
774,384.4500122,390.661377,38.58105201,,,0.016156495,,
85,412.9400024,406.2591248,44.63412665,,,0.01617881,,
656,146.9199982,144.5183868,5.767736971,,,0.016346388,,
908,374.8900146,368.7579041,37.60278036,,,0.016357092,,
319,510.9200134,519.300354,70.23010817,,,0.016402451,,
1125,465.8500061,473.5082092,58.6480751,,,0.016439204,,
728,303.3500061,298.3465881,25.03419137,,,0.016493878,,
791,340.1900024,345.8234558,31.73579686,,,0.016559726,,
260,202.7799988,199.4056549,11.38619657,,,0.016640418,,
862,486.6199951,478.4494019,66.75859425,,,0.0167905,,
950,190.6499939,187.4436646,10.28054787,,,0.016817883,,
636,154.5599976,157.1622009,6.771462374,,,0.016836202,,
449,367.6700134,361.472229,38.41253176,,,0.016856921,,
586,259.9700012,255.5824127,19.25093285,,,0.016877288,,
543,240.2100067,244.2718506,16.49857564,,,0.016909553,,
951,632.0100098,642.725647,114.8248808,,,0.016954854,,
493,321.0599976,326.6095581,30.79762226,,,0.01728512,,
703,472.5799866,464.2610779,69.20424182,,,0.017603176,,
187,205.9700012,202.3342285,13.21884316,,,0.017651953,,
480,424.8599854,417.3566895,56.29944934,,,0.017660632,,
792,150.5399933,153.2111969,7.135328744,,,0.017744146,,
963,262.4100037,267.0742798,21.75547175,,,0.017774765,,
649,146.0299988,148.6262054,6.740289048,,,0.017778584,,
599,260.5299988,255.8831177,21.59350399,,,0.017836261,,
18,243.6900024,248.0766449,19.24263204,,,0.018000913,,
617,422.3500061,414.7156372,58.28358845,,,0.018075929,,
706,459.3699951,451.0490723,69.2377571,,,0.018113771,,
396,252.7899933,257.3764038,21.03516148,,,0.018143165,,
69,348.25,354.6202393,40.5799482,,,0.018292144,,
488,150.4900055,147.7351532,7.589211167,,,0.018305882,,
517,246.5599976,242.02034,20.60849106,,,0.018411979,,
333,455.1799927,446.7615356,70.87041879,,,0.018494787,,
33,251.6100006,256.2742615,21.75532941,,,0.018537661,,
771,262.1400146,267.0137939,23.75372463,,,0.018592275,,
565,282.1600037,287.4229431,27.69853169,,,0.018652323,,
556,118.5199966,120.7330551,4.897627799,,,0.018672448,,
1114,317.6600037,323.6409302,35.77148196,,,0.018828075,,
1012,432.6000061,424.4284058,66.77505215,,,0.018889506,,
615,157.1999969,160.1988983,8.99340941,,,0.019076981,,
712,467.0299988,475.9701538,79.92637195,,,0.019142571,,
999,544.960022,534.4903564,109.6138963,,,0.019211805,,
179,405.3500061,397.5437622,60.93744377,,,0.019258033,,
902,404.4200134,396.625061,60.7612828,,,0.019274398,,
387,175.7799988,179.179657,11.5576759,,,0.019340415,,
308,594.7700195,583.2277832,133.2232195,,,0.019406217,,
925,387.2600098,379.6844482,57.3891324,,,0.019561951,,
663,219.0700073,214.7760773,18.43783531,,,0.019600721,,
665,195.9400024,199.7988129,14.89041789,,,0.019693837,,
414,333.4200134,326.8366699,43.34041172,,,0.019744896,,
388,123.6800003,126.1384048,6.043752887,,,0.019877139,,
746,263.3599854,268.6424255,27.90417431,,,0.020057869,,
463,162.8600006,159.5743408,10.79556026,,,0.02017475,,
880,190.6000061,194.5082245,15.27417094,,,0.020504818,,
192,272.5100098,266.892334,31.55828118,,,0.020614567,,
723,189.9799957,193.9120331,15.46091775,,,0.020697113,,
817,485.2399902,475.1144409,102.526749,,,0.020867096,,
606,298.3099976,304.5400085,38.81303689,,,0.020884352,,
397,247.1499939,252.3128662,26.65525054,,,0.020889632,,
1047,276.1700134,281.944458,33.34421021,,,0.020909021,,
19,279.3699951,273.5240173,34.17545624,,,0.020925575,,
418,193.0500031,197.1369019,16.70274183,,,0.021170157,,
442,396.3900146,404.788147,70.52862654,,,0.021186539,,
1000,223.9600067,228.7522736,22.96582152,,,0.021397869,,
1009,249.8999939,255.2509918,28.63317879,,,0.021412557,,
559,496.0899963,485.4481201,113.2495295,,,0.021451503,,
334,363.7999878,355.8197632,63.68398482,,,0.021935747,,
781,463.3699951,473.5621338,103.8796907,,,0.021995681,,
798,238.4299927,243.6977997,27.74979066,,,0.022093726,,
799,161.9299927,158.3496552,12.81881679,,,0.022110404,,
507,480.2999878,469.5959473,114.5764836,,,0.022286156,,
12,305.9200134,312.7479858,46.62120726,,,0.02231947,,
337,208.8399963,213.5151978,21.85750828,,,0.022386523,,
243,275.0599976,281.2336731,38.11426964,,,0.022444832,,
222,165.6999969,161.9496613,14.06501781,,,0.022633288,,
797,207.3500061,212.0565491,22.15154672,,,0.022698543,,
505,461.5,472.0031433,110.3160194,,,0.022758707,,
1059,332.25,339.817688,57.26990149,,,0.02277709,,
371,439.4700012,429.4580383,100.2394009,,,0.022781903,,
82,207.1000061,211.8248444,22.32409655,,,0.022814284,,
699,246.9700012,241.3253479,31.86211111,,,0.022855623,,
156,396.25,405.3076782,82.04153479,,,0.022858494,,
601,453.8200073,464.2643127,109.0835157,,,0.023014202,,
957,554.8499756,567.6987915,165.0920705,,,0.023157279,,
330,119.7200012,116.9456787,7.696865388,,,0.023173425,,
549,141.7700043,138.4696655,10.89223583,,,0.023279528,,
721,215.75,210.7160492,25.34066071,,,0.023332333,,
856,263.5899963,269.7815552,38.33540084,,,0.023489354,,
530,308.3399963,301.0934753,52.51206655,,,0.023501722,,
596,290.8500061,297.6887207,46.76801737,,,0.023512857,,
811,372.0599976,380.8185425,76.71210915,,,0.023540679,,
850,192.5700073,197.1056824,20.57234815,,,0.023553383,,
885,233.8899994,228.3709564,30.45983529,,,0.023596746,,
769,308.480011,301.1884766,53.16647425,,,0.023636975,,
153,410.4100037,400.6192017,95.85980384,,,0.023856149,,
672,153.1600037,156.823822,13.42356497,,,0.023921509,,
404,176.5700073,180.802002,17.90977854,,,0.0239678,,
605,197.3500061,192.6029968,22.53409708,,,0.024053758,,
928,186.6399994,182.1476593,20.18111947,,,0.024069546,,
217,244.3800049,238.4871063,34.72625343,,,0.024113669,,
212,236.9600067,242.6993256,32.93978084,,,0.024220622,,
408,224.3999939,229.8644257,29.86001449,,,0.024351301,,
51,493.3800049,481.3643799,144.3752441,,,0.024353693,,
609,474.3299866,462.7344055,134.4575,,,0.024446232,,
470,642.3400269,658.0777588,247.6762064,,,0.024500625,,
73,494.8999939,482.6937256,148.9929861,,,0.024664111,,
445,145.6499939,149.2433014,12.91185875,,,0.024670839,,
1029,267.3399963,273.9374695,43.52665189,,,0.024678212,,
858,208.6600037,213.8227234,26.65367498,,,0.024742258,,
349,186.8899994,191.5148163,21.38893131,,,0.024746198,,
1109,464.2399902,452.7366638,132.3265186,,,0.024778836,,
133,741.9500122,723.4821777,341.0609101,,,0.024890942,,
944,458.0400085,469.4758911,130.7794101,,,0.024966995,,
317,579.7000122,565.1884155,210.5864382,,,0.025032942,,
762,303.8299866,296.2080078,58.09456021,,,0.025086328,,
1041,419.4400024,408.9145813,110.7844902,,,0.025093985,,
597,137.4400024,140.8910522,11.90974475,,,0.0251095,,
1095,443.25,432.0936584,124.4639568,,,0.025169411,,
612,230.9700012,225.1518097,33.85135266,,,0.025190248,,
738,335.0100098,326.5598755,71.40476931,,,0.025223528,,
344,306.5899963,298.8450928,59.98353122,,,0.025261436,,
439,492.769989,505.3130188,157.3275962,,,0.025454127,,
91,447.4700012,458.8762817,130.1032352,,,0.025490604,,
718,348.4899902,357.4272461,79.8745423,,,0.02564566,,
873,315.4200134,323.6313477,67.42600981,,,0.026033016,,
949,512.7999878,499.4415894,178.4468088,,,0.02604992,,
968,231.4400024,237.4729462,36.39641,,,0.026066988,,
704,245.3999939,251.8351746,41.41155018,,,0.026223231,,
93,264.1499939,271.1192322,48.57028222,,,0.02638364,,
1116,341.9599915,350.9959717,81.64893862,,,0.026424086,,
940,313.0499878,304.7689819,68.57505804,,,0.026452663,,
37,221.1900024,215.3344421,34.28758646,,,0.026472988,,
841,173.5899963,168.986496,21.19221562,,,0.026519387,,
204,450.6000061,438.6150818,143.6384109,,,0.026597701,,
284,248.4799957,241.8708496,43.68081241,,,0.026598303,,
610,122.6900024,119.4210434,10.68609324,,,0.026644054,,
1007,255.3000031,262.1270752,46.60891405,,,0.026741371,,
818,406.8699951,395.9359741,119.5528151,,,0.0268735,,
372,197.1699982,202.4743347,28.13598621,,,0.026902351,,
265,288.7600098,280.9585266,60.86313941,,,0.027017187,,
890,190.1399994,184.9714508,26.71389447,,,0.027182858,,
917,400.4200134,411.3129578,118.6562363,,,0.027203796,,
780,184.8399963,189.869339,25.2942875,,,0.027209169,,
991,253.1399994,260.0803528,48.16850523,,,0.027417055,,
245,416.2799988,427.7025757,130.4752631,,,0.027439649,,
272,379.7799988,390.305481,110.7857751,,,0.027714683,,
796,299.4700012,291.1657104,68.96124522,,,0.027729959,,
223,348.519989,358.1976013,93.65617992,,,0.02776774,,
310,394.2900085,383.3303223,120.1147233,,,0.027796003,,
564,334.9500122,325.6386414,86.7016271,,,0.027799285,,
1070,406.5799866,417.9029541,128.2095937,,,0.027849299,,
561,248.9100037,255.8480072,48.13589312,,,0.027873542,,
16,319.3699951,310.4529419,79.51383818,,,0.027920761,,
894,185.2599945,190.4719391,27.16436631,,,0.028133136,,
